parameter,value,CV
U_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1,
alpha_run_id_1313938,0.23316883501995,
alpha_run_id_1313956,0.233168835029856,
alpha_run_id_1313974,0.233168836099652,
alpha_run_id_1313992,0.233168788853654,
alpha_run_id_1314016,0.233168835028946,
alpha_run_id_1314040,0.233168835027306,
alpha_run_id_1314058,0.233168834923207,
alpha_run_id_1342240,0.169821235172128,
alpha_run_id_1342258,0.233168833818403,
alpha_run_id_1342276,0.179635994828363,
alpha_run_id_1342294,0.233168835028988,
alpha_run_id_1342312,0.233168839207823,
alpha_run_id_1342336,0.226623116321482,
alpha_run_id_1342348,0.155516233831758,
alpha_run_id_1342372,0.233168921552833,
alpha_run_id_1342384,0.233023019497645,
alpha_run_id_1342396,0.188880685270339,
alpha_run_id_1342408,0.186285100783624,
k_run_id_1200432,2.23190198109969e-16,
k_run_id_1313842,2.23190399402509e-16,
k_run_id_1313860,2.23190198104219e-16,
k_run_id_1313884,2.23190198106236e-16,
k_run_id_1313920,2.23190198136269e-16,
k_run_id_1313938,2.2316691846485e-16,
k_run_id_1313956,2.23189922714474e-16,
k_run_id_1313974,2.23190191120728e-16,
k_run_id_1313992,2.23191314268944e-16,
k_run_id_1314016,2.2318743551898e-16,
k_run_id_1314040,2.23203094104134e-16,
k_run_id_1314058,2.23190198109969e-16,
k_run_id_1342240,2.23187954159295e-16,
k_run_id_1342258,2.23189825534468e-16,
k_run_id_1342276,2.23190198909464e-16,
k_run_id_1342294,2.23190196513232e-16,
k_run_id_1342312,2.23190197209143e-16,
k_run_id_1342336,2.2319017559996e-16,
k_run_id_1342348,2.23190197986068e-16,
k_run_id_1342372,2.23195540688532e-16,
k_run_id_1342384,2.23190322214588e-16,
k_run_id_1342396,2.23190030214358e-16,
k_run_id_1342408,2.2319019475643e-16,
omega_U,4.07147133628311e-08,3.94247667650072e-06
omega_L,4.89464945895903e-08,4.9421560620597e-06
