parameter,value,CV
U_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1,
L_goes_down_True_mab_virus_PGT121|3430,5.62932976039144e-08,
L_goes_down_True_mab_virus_PGT121|4166,7.2547536813552e-08,
L_goes_down_True_mab_virus_PGT121|4168,7.14542455531692e-09,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,1.0855853842251e-09,
L_goes_down_True_mab_virus_PGT121|PVO.4,7.54941706006464e-07,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,4.58343160892873e-08,
L_goes_down_True_mab_virus_PGT121|TRO.11,1.02180411702241e-07,
L_goes_down_True_mab_virus_VRC07-523LS|1176,9.01350933535901e-07,
L_goes_down_True_mab_virus_VRC07-523LS|1798,8.87106966104293e-10,
L_goes_down_True_mab_virus_VRC07-523LS|2944,3.71086446356764e-09,
L_goes_down_True_mab_virus_VRC07-523LS|2946,3.76646886977656e-09,
L_goes_down_True_mab_virus_VRC07-523LS|3430,2.29714882228183e-08,
L_goes_down_True_mab_virus_VRC07-523LS|4166,2.36314618734569e-09,
L_goes_down_True_mab_virus_VRC07-523LS|4168,2.99546792648528e-09,
L_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,1.16794015373148e-08,
L_goes_down_True_mab_virus_VRC07-523LS|PVO.4,1.51967346505684e-08,
L_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,6.99522700366137e-08,
L_goes_down_True_mab_virus_VRC07-523LS|TRO.11,2.11777012625025e-06,
L_goes_down_True_mab_virus_nan|1176,3.43812316577423e-09,
L_goes_down_True_mab_virus_nan|1798,6.33800530458675e-09,
L_goes_down_True_mab_virus_nan|2944,7.5375882529241e-09,
L_goes_down_True_mab_virus_nan|2946,7.93840086650072e-09,
L_goes_down_True_mab_virus_nan|3430,2.20752102193162e-09,
L_goes_down_True_mab_virus_nan|4166,1.41874626338387e-09,
L_goes_down_True_mab_virus_nan|4168,8.12751576962807e-09,
L_goes_down_True_mab_virus_nan|Ce1176_A3,1.63495535469928e-09,
L_goes_down_True_mab_virus_nan|PVO.4,4.36912870551247e-09,
L_goes_down_True_mab_virus_nan|RHPA4259.7,1.54515688859125e-09,
L_goes_down_True_mab_virus_nan|TRO.11,2.29977653955588e-09,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.53691396055637,
m_goes_down_False_mab_virus_PGDM1400|1176,0.233777920375803,
m_goes_down_False_mab_virus_PGDM1400|1798,0.201311633199899,
m_goes_down_False_mab_virus_PGDM1400|2944,0.440796937256428,
m_goes_down_False_mab_virus_PGDM1400|2946,0.275573781590272,
m_goes_down_False_mab_virus_PGDM1400|3430,0.364240340853509,
m_goes_down_False_mab_virus_PGDM1400|4166,0.357448031587911,
m_goes_down_False_mab_virus_PGDM1400|4168,0.425413361424114,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.189328242260754,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,0.5080300805431,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.58701641718936,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.449294996890861,
m_goes_down_False_mab_virus_PGT121|1176,0.295301662660286,
m_goes_down_False_mab_virus_PGT121|1798,0.561045747588798,
m_goes_down_False_mab_virus_PGT121|2944,0.688323804924689,
m_goes_down_False_mab_virus_PGT121|2946,0.516557746967463,
m_goes_down_False_mab_virus_PGT121|3430,0.369547739440478,
m_goes_down_False_mab_virus_PGT121|4166,0.656770877232574,
m_goes_down_False_mab_virus_PGT121|4168,0.184662830996173,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.729124353757266,
m_goes_down_False_mab_virus_PGT121|PVO.4,0.546311021747137,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.66079891484672,
m_goes_down_False_mab_virus_PGT121|TRO.11,0.690159110295027,
m_goes_down_False_mab_virus_VRC07-523LS|1176,0.483678991078595,
m_goes_down_False_mab_virus_VRC07-523LS|1798,0.719822568023301,
m_goes_down_False_mab_virus_VRC07-523LS|2944,0.53738013283525,
m_goes_down_False_mab_virus_VRC07-523LS|2946,0.585142700946616,
m_goes_down_False_mab_virus_VRC07-523LS|3430,0.583754330673761,
m_goes_down_False_mab_virus_VRC07-523LS|4166,0.608362719324448,
m_goes_down_False_mab_virus_VRC07-523LS|4168,0.367895774035487,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.655374609983019,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.592928158426834,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.637093925306215,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.660420234333079,
m_goes_down_False_mab_virus_nan|1176,0.681097145336717,
m_goes_down_False_mab_virus_nan|1798,0.764546419139505,
m_goes_down_False_mab_virus_nan|2944,0.45355401691527,
m_goes_down_False_mab_virus_nan|2946,0.284438030816732,
m_goes_down_False_mab_virus_nan|3430,0.976812943040528,
m_goes_down_False_mab_virus_nan|4166,0.46676993995452,
m_goes_down_False_mab_virus_nan|4168,0.125765644155405,
m_goes_down_False_mab_virus_nan|Ce1176_A3,0.344606704323671,
m_goes_down_False_mab_virus_nan|PVO.4,0.374669375111927,
m_goes_down_False_mab_virus_nan|RHPA4259.7,0.26593382103938,
m_goes_down_False_mab_virus_nan|TRO.11,1.564349031684,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,1.48927877219262,
m_goes_down_True_mab_virus_PGDM1400|1176,0.648447460487417,
m_goes_down_True_mab_virus_PGDM1400|1798,0.558393269583387,
m_goes_down_True_mab_virus_PGDM1400|2944,1.2226717309106,
m_goes_down_True_mab_virus_PGDM1400|2946,0.764379794986072,
m_goes_down_True_mab_virus_PGDM1400|3430,1.01032092189822,
m_goes_down_True_mab_virus_PGDM1400|4166,0.991480581086554,
m_goes_down_True_mab_virus_PGDM1400|4168,1.18000114565753,
m_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.525154033773497,
m_goes_down_True_mab_virus_PGDM1400|PVO.4,1.40916137439252,
m_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,1.62825173728538,
m_goes_down_True_mab_virus_PGDM1400|TRO.11,1.24624344024979,
m_goes_down_True_mab_virus_PGT121|1176,0.819100507532766,
m_goes_down_True_mab_virus_PGT121|1798,1.55621493106103,
m_goes_down_True_mab_virus_PGT121|2944,1.90925568410801,
m_goes_down_True_mab_virus_PGT121|2946,1.4328152063193,
m_goes_down_True_mab_virus_PGT121|3430,1.0250424538974,
m_goes_down_True_mab_virus_PGT121|4166,1.82173494733353,
m_goes_down_True_mab_virus_PGT121|4168,0.512213230459893,
m_goes_down_True_mab_virus_PGT121|Ce1176_A3,2.02242724553882,
m_goes_down_True_mab_virus_PGT121|PVO.4,1.51534410999442,
m_goes_down_True_mab_virus_PGT121|RHPA4259.7,1.83290781925164,
m_goes_down_True_mab_virus_PGT121|TRO.11,1.91434640912046,
m_goes_down_True_mab_virus_VRC07-523LS|1176,1.34161691981795,
m_goes_down_True_mab_virus_VRC07-523LS|1798,1.99662618046179,
m_goes_down_True_mab_virus_VRC07-523LS|2944,1.49057182942362,
m_goes_down_True_mab_virus_VRC07-523LS|2946,1.62305446913735,
m_goes_down_True_mab_virus_VRC07-523LS|3430,1.61920344173407,
m_goes_down_True_mab_virus_VRC07-523LS|4166,1.68746158647919,
m_goes_down_True_mab_virus_VRC07-523LS|4168,1.02046027278313,
m_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,1.81786201549001,
m_goes_down_True_mab_virus_VRC07-523LS|PVO.4,1.64464958010276,
m_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,1.76715550079611,
m_goes_down_True_mab_virus_VRC07-523LS|TRO.11,1.83185744453271,
m_goes_down_True_mab_virus_nan|1176,1.88921055302765,
m_goes_down_True_mab_virus_nan|1798,2.1206801015203,
m_goes_down_True_mab_virus_nan|2944,1.25805700551101,
m_goes_down_True_mab_virus_nan|2946,0.788967232032244,
m_goes_down_True_mab_virus_nan|3430,2.70945977818456,
m_goes_down_True_mab_virus_nan|4166,1.29471500862363,
m_goes_down_True_mab_virus_nan|4168,0.348845658469539,
m_goes_down_True_mab_virus_nan|Ce1176_A3,0.955861622545053,
m_goes_down_True_mab_virus_nan|PVO.4,1.03924872127866,
m_goes_down_True_mab_virus_nan|RHPA4259.7,0.737640708897973,
m_goes_down_True_mab_virus_nan|TRO.11,4.33915296740076,
e_goes_down_False_mab_virus_Clinical VRC01|PVO.4,14.9924304230528,
e_goes_down_False_mab_virus_PGDM1400|1176,502.941522907768,
e_goes_down_False_mab_virus_PGDM1400|1798,28.8462996710568,
e_goes_down_False_mab_virus_PGDM1400|2944,5828.8839658777,
e_goes_down_False_mab_virus_PGDM1400|2946,8.80336693095245,
e_goes_down_False_mab_virus_PGDM1400|3430,3382.51359840122,
e_goes_down_False_mab_virus_PGDM1400|4166,1558.90674629254,
